Metric,train_loss,train_acc,train_ce_loss,train_kl_loss,train_task_loss,val_loss,val_acc,val_ce_loss,val_kl_loss,val_task_loss,val_ce_loss_t,val_ce_loss_v,val_ce_loss_a,val_kl_loss_t,val_kl_loss_v,val_kl_loss_a,train_ce_loss_t,train_ce_loss_v,train_ce_loss_a,train_kl_loss_t,train_kl_loss_v,train_kl_loss_a,coeff,comb,dataset
199,0.7037,98.86,0.3784,0.2848,0.0405,6.14,71.9,4.1176,0.8868,1.1356,1.5058,1.185,1.4268,0.2892,0.2112,0.3442,0.0705,0.2546,0.0533,0.0449,0.1659,0.0409,coeff_1p2,"comb_1.00,1.00,1.00,1.00,1.00,1.20",IEMO
199,0.7717,98.9,0.4363,0.3007,0.0348,7.2672,71.9,5.1052,0.9906,1.1714,1.5765,1.1837,1.4941,0.3182,0.2256,0.3347,0.0625,0.2556,0.0454,0.0449,0.179,0.0341,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.20,1.20",IEMO
199,3.3098,80.65,2.7255,0.0232,0.5611,4.8346,65.48,3.7894,0.0091,1.0362,1.0701,1.0437,1.044,0.0014,0.0035,0.0029,0.6077,0.8468,0.8167,0.0028,0.009,0.008,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.20,1.20",MELD
199,0.7579,98.76,0.4318,0.2854,0.0407,6.3516,72.03,4.3362,0.8822,1.1332,1.5174,1.1753,1.4084,0.2839,0.211,0.3452,0.0728,0.2544,0.0537,0.0452,0.1655,0.0416,coeff_1p2,"comb_1.00,1.00,1.20,1.00,1.00,1.20",IEMO
199,0.7013,98.95,0.3764,0.288,0.0369,6.5916,71.23,4.5102,0.9328,1.1486,1.5431,1.1794,1.4898,0.3132,0.2109,0.3665,0.0671,0.2552,0.0451,0.0452,0.1702,0.0386,coeff_1p2,"comb_1.00,1.20,1.00,1.00,1.00,1.20",IEMO
199,0.6792,99.33,0.3745,0.2761,0.0286,6.7344,71.84,4.5682,0.9891,1.1771,1.5813,1.122,1.5485,0.3347,0.2509,0.3363,0.0584,0.2587,0.0458,0.0419,0.1958,0.032,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.20,1.00",IEMO
199,2.9686,80.96,2.3914,0.0222,0.5549,4.4221,65.44,3.3734,0.0087,1.04,1.0717,1.0436,1.0438,0.0014,0.0036,0.003,0.6033,0.8486,0.8189,0.0028,0.0094,0.0083,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.20,1.00",MELD
199,0.7098,98.92,0.379,0.2966,0.0342,7.0353,71.97,4.8803,0.9812,1.1739,1.5409,1.1888,1.5353,0.324,0.231,0.3166,0.0588,0.2553,0.0443,0.0435,0.1779,0.033,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.20,1.20",IEMO
199,3.1373,80.78,2.5553,0.0234,0.5586,4.6278,65.52,3.5814,0.0091,1.0372,1.0707,1.0438,1.044,0.0014,0.0035,0.0029,0.6058,0.8485,0.8166,0.0028,0.0091,0.0081,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.20,1.20",MELD
199,0.77,98.88,0.4314,0.3014,0.0372,6.9123,71.29,4.7149,1.0539,1.1435,1.5167,1.1782,1.487,0.2909,0.2301,0.3573,0.0692,0.2545,0.0474,0.042,0.1734,0.0357,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.20,1.20",IEMO
199,3.1897,80.77,2.606,0.0238,0.5599,4.6233,65.63,3.5758,0.0094,1.0381,1.0685,1.0445,1.0449,0.0014,0.0035,0.0029,0.6112,0.8463,0.816,0.0028,0.0091,0.008,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.20,1.20",MELD
199,0.678,99.31,0.3758,0.2755,0.0268,7.29,71.41,5.0404,1.0374,1.2122,1.6093,1.1693,1.6166,0.3487,0.2617,0.3559,0.0587,0.2552,0.0418,0.042,0.1969,0.0305,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.20,1.00",IEMO
199,3.1353,80.87,2.5553,0.0219,0.5581,4.6301,65.44,3.5826,0.0086,1.0389,1.0713,1.044,1.0443,0.0014,0.0036,0.003,0.6058,0.8483,0.8167,0.0028,0.0093,0.0082,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.20,1.00",MELD
199,0.788,98.95,0.4457,0.3065,0.0357,7.2391,72.09,5.0845,0.9832,1.1713,1.5324,1.1642,1.5405,0.2699,0.2161,0.4,0.0662,0.2612,0.044,0.0405,0.1798,0.0422,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.00,1.20",IEMO
199,3.308,80.8,2.7251,0.0224,0.5604,4.8357,65.52,3.7896,0.0089,1.0372,1.0699,1.0442,1.0439,0.0013,0.0035,0.003,0.6076,0.8468,0.8166,0.0027,0.0091,0.0082,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.00,1.20",MELD
199,0.7151,98.85,0.3776,0.2972,0.0403,6.3315,70.92,4.1743,0.9985,1.1587,1.5072,1.1903,1.4768,0.2724,0.2226,0.3371,0.0716,0.2543,0.0517,0.0416,0.1687,0.0374,coeff_1p2,"comb_1.00,1.00,1.00,1.20,1.20,1.20",IEMO
199,0.6772,99.38,0.3754,0.2731,0.0287,6.7831,71.66,4.652,0.9198,1.2114,1.6299,1.1611,1.535,0.2878,0.2383,0.3937,0.0595,0.2595,0.0445,0.0421,0.1943,0.0367,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.00,1.00",IEMO
199,2.9671,81.02,2.392,0.0209,0.5542,4.422,65.44,3.3724,0.0082,1.0414,1.0718,1.0432,1.043,0.0014,0.0037,0.0031,0.603,0.8493,0.8191,0.0028,0.0096,0.0085,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.00,1.00",MELD
199,0.7431,99.33,0.4287,0.285,0.0294,7.0708,71.97,4.8294,1.0438,1.1976,1.5723,1.1511,1.5632,0.3068,0.2447,0.3592,0.0659,0.2583,0.044,0.0413,0.1953,0.0335,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.20,1.00",IEMO
199,3.1877,80.83,2.6062,0.0224,0.5591,4.6246,65.59,3.5765,0.0088,1.0393,1.0689,1.0445,1.0452,0.0014,0.0036,0.003,0.6109,0.8465,0.8163,0.0028,0.0093,0.0082,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.20,1.00",MELD
199,0.6623,99.19,0.3636,0.268,0.0306,6.5353,72.09,4.3423,0.9858,1.2072,1.588,1.1579,1.5964,0.3298,0.249,0.3392,0.0657,0.2545,0.0434,0.0424,0.1875,0.0318,coeff_1p2,"comb_1.00,1.00,1.00,1.00,1.20,1.00",IEMO
199,0.748,98.78,0.4231,0.285,0.0399,6.4984,71.97,4.4111,0.9356,1.1517,1.5031,1.1905,1.4794,0.2917,0.2277,0.3089,0.0688,0.2536,0.05,0.0453,0.1655,0.0343,coeff_1p2,"comb_1.00,1.00,1.20,1.00,1.20,1.20",IEMO
199,0.7492,99.35,0.4363,0.2846,0.0283,7.4269,71.41,5.2107,1.0074,1.2088,1.6142,1.1545,1.5736,0.2737,0.2481,0.4309,0.066,0.2554,0.0422,0.0407,0.1964,0.0393,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.00,1.00",IEMO
199,3.3064,80.78,2.7255,0.021,0.5599,4.8368,65.4,3.7898,0.0083,1.0387,1.07,1.044,1.0442,0.0013,0.0036,0.0031,0.6074,0.847,0.8168,0.0027,0.0094,0.0083,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.00,1.00",MELD
199,0.7208,99.04,0.3846,0.3014,0.0348,6.9809,72.03,4.8316,0.9842,1.1651,1.5449,1.184,1.4947,0.2611,0.2214,0.4051,0.0627,0.2543,0.0459,0.0399,0.1761,0.0423,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.00,1.20",IEMO
199,3.1354,80.8,2.555,0.0226,0.5578,4.6283,65.48,3.5813,0.0089,1.0381,1.0706,1.044,1.0438,0.0014,0.0036,0.003,0.6054,0.8485,0.8167,0.0027,0.0092,0.0083,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.00,1.20",MELD
199,0.7354,99.21,0.428,0.2765,0.0308,7.0175,71.78,4.8439,0.9784,1.1953,1.5659,1.1677,1.5639,0.2635,0.2463,0.4159,0.0647,0.2576,0.0452,0.0388,0.1908,0.0391,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.00,1.00",IEMO
199,3.1861,80.82,2.6066,0.0211,0.5584,4.625,65.59,3.5758,0.0084,1.0408,1.0691,1.044,1.0449,0.0013,0.0037,0.0031,0.6106,0.8466,0.8166,0.0028,0.0094,0.0084,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.00,1.00",MELD
199,0.9159,99.19,0.5986,0.2874,0.0299,9.088,71.16,6.7081,1.0948,1.2851,1.7317,1.1573,1.508,0.1965,0.2547,0.4864,0.0537,0.2523,0.0476,0.0261,0.1959,0.0446,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.00,1.00",IEMO
199,4.0191,80.55,3.4306,0.022,0.5665,5.8861,65.17,4.8447,0.009,1.0324,1.0696,1.042,1.0438,0.0013,0.0036,0.003,0.6049,0.8452,0.8205,0.0026,0.0092,0.0082,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.00,1.00",MELD
199,1.1067,98.33,0.6593,0.4,0.0474,9.8107,70.86,7.4843,1.1818,1.1446,1.4811,1.1871,1.4897,0.2006,0.1862,0.4855,0.0662,0.2518,0.0483,0.0361,0.153,0.0597,coeff_1p8,"comb_1.8,1.8,1.8,1.8,1.00,1.8",IEMO
199,4.6889,80.19,4.0852,0.0268,0.5769,6.7116,65.44,5.678,0.0109,1.0227,1.0671,1.0435,1.0438,0.0014,0.0032,0.0028,0.6112,0.8438,0.8145,0.0026,0.0081,0.0075,coeff_1p8,"comb_1.8,1.8,1.8,1.8,1.00,1.8",MELD
199,1.1186,98.16,0.6464,0.4188,0.0534,8.4358,71.84,6.0015,1.346,1.0883,1.3249,1.1905,1.4076,0.2478,0.2022,0.2978,0.0891,0.2558,0.0538,0.0432,0.1498,0.0397,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.8,1.8",IEMO
199,4.215,80.12,3.6064,0.0315,0.5771,5.8617,65.44,4.8241,0.0125,1.0252,1.0624,1.0447,1.0451,0.0013,0.003,0.0026,0.6234,0.8436,0.8136,0.0026,0.0079,0.007,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.8,1.8",MELD
199,0.9212,99.43,0.5929,0.3036,0.0247,9.2966,71.47,6.7741,1.2549,1.2676,1.5629,1.1549,1.7402,0.4559,0.3105,0.2714,0.0661,0.2563,0.0363,0.0529,0.2102,0.0225,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.8,1.00",IEMO
199,4.2064,80.23,3.6072,0.0244,0.5748,5.863,65.52,4.8242,0.0095,1.0294,1.0645,1.0443,1.0444,0.0014,0.0032,0.0027,0.623,0.844,0.8139,0.0028,0.0085,0.0073,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.8,1.00",MELD
199,1.0315,97.97,0.6215,0.3539,0.0561,7.9696,71.66,5.9698,0.9166,1.0831,1.2881,1.177,1.4239,0.2612,0.1597,0.368,0.0822,0.2518,0.0478,0.0563,0.1325,0.0592,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.00,1.8",IEMO
199,4.2086,80.2,3.6082,0.025,0.5753,5.8638,65.63,4.8245,0.0098,1.0294,1.0643,1.0446,1.0444,0.0014,0.0032,0.0027,0.623,0.8444,0.8141,0.0028,0.0082,0.0075,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.00,1.8",MELD
199,0.9356,98.73,0.587,0.3089,0.0397,7.449,71.9,5.0131,1.2541,1.1818,1.4779,1.1369,1.4889,0.2504,0.2509,0.307,0.0761,0.2523,0.0567,0.0373,0.1813,0.0336,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.8,1.00",IEMO
199,3.5477,80.46,2.9546,0.0272,0.5659,5.0321,65.48,3.9882,0.0108,1.0331,1.0652,1.0432,1.0451,0.0013,0.0035,0.0028,0.6163,0.8444,0.8184,0.0027,0.0088,0.0076,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.8,1.00",MELD
199,0.741,99.28,0.4125,0.2992,0.0293,8.385,70.43,5.9117,1.1822,1.2911,1.8196,1.1376,1.4988,0.2164,0.2598,0.5328,0.0595,0.2594,0.0461,0.0286,0.2047,0.043,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.00,1.00",IEMO
199,3.3264,80.7,2.7459,0.0226,0.5579,5.0598,65.44,4.0143,0.0091,1.0363,1.0732,1.041,1.0417,0.0013,0.0037,0.0031,0.5969,0.8504,0.821,0.0026,0.0095,0.0085,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.00,1.00",MELD
199,0.8221,98.28,0.4166,0.3498,0.0557,7.0654,71.35,5.0555,0.9293,1.0806,1.2939,1.2043,1.4207,0.2707,0.1635,0.3643,0.0801,0.2537,0.046,0.0529,0.1334,0.0568,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.00,1.8",IEMO
199,3.5216,80.42,2.9289,0.0256,0.5672,5.0323,65.59,3.99,0.0099,1.0324,1.0661,1.0455,1.0436,0.0014,0.0032,0.0028,0.6165,0.8481,0.8135,0.0028,0.0084,0.0077,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.00,1.8",MELD
199,0.868,98.43,0.4293,0.3888,0.0499,7.2966,72.03,5.0435,1.1774,1.0757,1.3442,1.1628,1.4092,0.3719,0.1972,0.2503,0.0812,0.2574,0.0504,0.0568,0.15,0.0344,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.8,1.8",IEMO
199,3.5279,80.38,2.9285,0.03,0.5694,5.0315,65.59,3.9915,0.0115,1.0285,1.0659,1.0457,1.0444,0.0015,0.003,0.0026,0.617,0.8478,0.8132,0.0028,0.008,0.0071,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.8,1.8",MELD
199,0.7269,99.19,0.3908,0.3073,0.0288,8.2655,71.04,5.8327,1.1488,1.284,1.6547,1.1295,1.6936,0.2011,0.2589,0.528,0.0667,0.259,0.0362,0.0326,0.2027,0.0459,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.00,1.00",IEMO
199,3.5156,80.44,2.9284,0.0221,0.5651,5.0368,65.56,3.9912,0.0089,1.0367,1.0671,1.0452,1.0438,0.0012,0.0036,0.0031,0.6156,0.8484,0.8136,0.0026,0.0092,0.0082,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.00,1.00",MELD
199,0.9131,99.29,0.6032,0.2822,0.0277,9.0247,70.86,6.7923,0.9941,1.2383,1.5473,1.1006,1.8133,0.3186,0.2561,0.4194,0.0651,0.2586,0.0404,0.0449,0.1983,0.039,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.00,1.00",IEMO
199,4.2003,80.28,3.608,0.0197,0.5727,5.867,65.48,4.8256,0.0077,1.0337,1.0653,1.0446,1.0445,0.0013,0.0035,0.003,0.6225,0.8442,0.8144,0.0027,0.009,0.0079,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.00,1.00",MELD
199,0.8941,98.57,0.4498,0.399,0.0453,8.9338,71.04,6.5894,1.1941,1.1503,1.5306,1.166,1.4824,0.205,0.1868,0.4888,0.0632,0.2564,0.0442,0.0354,0.1557,0.0552,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.00,1.8",IEMO
199,4.0015,80.38,3.4043,0.0273,0.5699,5.8824,65.52,4.8456,0.0109,1.0259,1.0693,1.044,1.0427,0.0014,0.0032,0.0028,0.6051,0.8486,0.8147,0.0026,0.0083,0.0077,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.00,1.8",MELD
199,0.7158,98.73,0.3759,0.3034,0.0365,6.7151,71.16,4.2117,1.3047,1.1987,1.5277,1.1483,1.5357,0.2645,0.2541,0.3191,0.0699,0.2554,0.0506,0.0365,0.1851,0.0293,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.8,1.00",IEMO
199,2.8548,81.04,2.2717,0.0281,0.5551,4.207,65.59,3.1581,0.0111,1.0378,1.0693,1.0437,1.0451,0.0013,0.0035,0.0029,0.6065,0.8478,0.8173,0.0027,0.0091,0.0078,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.8,1.00",MELD
199,0.8995,98.57,0.4538,0.4034,0.0423,8.9877,70.98,6.598,1.2545,1.1352,1.5219,1.1581,1.5003,0.3846,0.2146,0.2686,0.0642,0.2558,0.0459,0.0562,0.1605,0.0324,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.8,1.8",IEMO
199,4.0063,80.32,3.4045,0.0297,0.572,5.8806,65.44,4.8468,0.0115,1.0223,1.0692,1.044,1.0435,0.0016,0.003,0.0025,0.6054,0.8485,0.8146,0.0028,0.0079,0.007,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.8,1.8",MELD
199,0.7766,99.41,0.4225,0.3328,0.0214,10.3584,70.61,7.4103,1.6351,1.313,1.7972,1.1458,1.6831,0.3189,0.2896,0.4285,0.0544,0.258,0.037,0.0342,0.2188,0.0292,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.8,1.00",IEMO
199,4.001,80.41,3.4045,0.0268,0.5697,5.8842,65.52,4.847,0.0107,1.0264,1.0693,1.0432,1.0439,0.0014,0.0033,0.0028,0.6051,0.8489,0.8147,0.0026,0.0087,0.0075,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.8,1.00",MELD
199,0.8762,98.12,0.4325,0.3878,0.0559,7.2032,71.66,5.0541,1.0709,1.0781,1.3487,1.1552,1.4168,0.1908,0.1718,0.4181,0.0839,0.2627,0.0477,0.0372,0.145,0.0598,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.00,1.8",IEMO
199,3.5232,80.49,2.9285,0.0276,0.5672,5.0327,65.56,3.9899,0.0109,1.0319,1.0658,1.0458,1.0436,0.0013,0.0032,0.0028,0.6161,0.8479,0.8136,0.0026,0.0084,0.0077,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.00,1.8",MELD
199,1.0064,99.43,0.6422,0.3405,0.0237,11.0896,70.73,8.2242,1.5539,1.3114,1.7109,1.1758,1.6823,0.3211,0.3015,0.3747,0.0589,0.2564,0.0414,0.0376,0.2158,0.0317,coeff_1p8,"comb_1.8,1.8,1.8,1.8,1.8,1.00",IEMO
199,4.6874,80.21,4.0846,0.0262,0.5766,6.7122,65.29,5.6786,0.0106,1.023,1.0673,1.0432,1.0444,0.0014,0.0033,0.0027,0.6111,0.8439,0.8142,0.0026,0.0085,0.0073,coeff_1p8,"comb_1.8,1.8,1.8,1.8,1.8,1.00",MELD
199,0.897,99.29,0.598,0.2711,0.028,8.8553,71.66,6.6852,0.9405,1.2296,1.7218,1.1346,1.5437,0.3139,0.2475,0.3791,0.0554,0.2503,0.0477,0.0412,0.1906,0.0394,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.00,1.00",IEMO
199,4.0182,80.53,3.4314,0.02,0.5668,5.8859,65.33,4.8448,0.0079,1.0331,1.0701,1.0416,1.0438,0.0014,0.0036,0.003,0.6052,0.845,0.8211,0.0027,0.0092,0.0081,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.00,1.00",MELD
199,0.9274,99.21,0.5959,0.3013,0.0302,8.9372,71.35,6.5846,1.0992,1.2533,1.5694,1.1024,1.6838,0.1888,0.2461,0.5133,0.0636,0.257,0.0388,0.0312,0.2001,0.0451,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.00,1.00",IEMO
199,4.2012,80.24,3.6068,0.0216,0.5727,5.8661,65.63,4.8241,0.0087,1.0333,1.0648,1.0437,1.0447,0.0012,0.0035,0.003,0.6221,0.8441,0.8141,0.0026,0.009,0.008,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.00,1.00",MELD
199,0.9342,98.52,0.4604,0.431,0.0428,9.2839,71.66,6.6172,1.5323,1.1345,1.5446,1.1524,1.4914,0.2869,0.214,0.3504,0.0648,0.254,0.0499,0.0383,0.1629,0.0383,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.8,1.8",IEMO
199,4.0078,80.33,3.4039,0.032,0.5719,5.879,65.36,4.844,0.0126,1.0224,1.0684,1.0434,1.0431,0.0014,0.003,0.0026,0.6055,0.8483,0.8143,0.0027,0.008,0.0071,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.8,1.8",MELD
199,0.9507,99.31,0.635,0.292,0.0236,10.8871,71.29,8.5171,1.075,1.295,1.8073,1.1467,1.7777,0.3469,0.2672,0.4609,0.0544,0.2616,0.0368,0.0437,0.2112,0.0372,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.00,1.00",IEMO
199,4.6795,80.28,4.0857,0.0193,0.5744,6.7161,65.52,5.6803,0.0077,1.0281,1.0683,1.0434,1.044,0.0014,0.0034,0.0029,0.611,0.8443,0.8146,0.0026,0.0089,0.0078,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.00,1.00",MELD
199,1.0899,98.55,0.6523,0.3939,0.0437,9.7758,70.92,7.4113,1.2422,1.1223,1.478,1.1861,1.4533,0.386,0.2069,0.2688,0.0637,0.2495,0.0492,0.0569,0.1537,0.0335,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.8,1.8",IEMO
199,4.6922,80.15,4.0844,0.0291,0.5786,6.709,65.33,5.6774,0.0114,1.0202,1.0669,1.0433,1.0438,0.0016,0.003,0.0025,0.6115,0.8436,0.8141,0.0028,0.0078,0.0069,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.8,1.8",MELD
199,1.0833,97.92,0.6536,0.3728,0.0569,8.0882,71.6,5.9494,1.0636,1.0752,1.4403,1.125,1.3318,0.331,0.1814,0.2256,0.0668,0.2585,0.0681,0.0597,0.1382,0.0357,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.8,1.8",IEMO
199,4.0317,80.4,3.4305,0.03,0.5712,5.8788,65.29,4.8437,0.0116,1.0235,1.0691,1.0419,1.0439,0.0016,0.0031,0.0025,0.6058,0.8446,0.8199,0.0029,0.008,0.0071,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.8,1.8",MELD
199,0.8424,98.09,0.4385,0.3471,0.0567,6.9578,70.92,5.0337,0.8646,1.0595,1.4666,1.1352,1.2585,0.2646,0.1428,0.343,0.0646,0.2588,0.0634,0.0547,0.1337,0.0518,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.00,1.8",IEMO
199,3.3324,80.64,2.7459,0.0262,0.5602,5.0559,65.52,4.0141,0.0102,1.0316,1.0727,1.0418,1.0415,0.0015,0.0033,0.0028,0.5972,0.8495,0.8214,0.0028,0.0086,0.0079,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.00,1.8",MELD
199,0.7305,99.55,0.4206,0.2887,0.0213,10.066,70.86,7.6672,1.1064,1.2924,1.8139,1.1395,1.8126,0.3654,0.2661,0.475,0.0562,0.2566,0.0349,0.0429,0.2102,0.0356,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.00,1.00",IEMO
199,3.9931,80.42,3.4056,0.0198,0.5678,5.8862,65.36,4.8475,0.0078,1.0309,1.0706,1.0431,1.0429,0.0014,0.0035,0.003,0.6052,0.849,0.8152,0.0027,0.0091,0.008,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.00,1.00",MELD
199,1.0887,97.92,0.6424,0.3881,0.0582,8.0133,71.9,5.9,1.0391,1.0743,1.2854,1.1486,1.415,0.1831,0.166,0.4107,0.0909,0.2564,0.05,0.041,0.1391,0.0639,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.00,1.8",IEMO
199,4.2078,80.18,3.6056,0.027,0.5752,5.8645,65.59,4.8245,0.0108,1.0292,1.0638,1.0446,1.0447,0.0013,0.0032,0.0028,0.6229,0.8433,0.8137,0.0026,0.0082,0.0075,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.00,1.8",MELD
199,0.7855,97.76,0.4017,0.3189,0.0649,5.5086,71.29,3.6831,0.778,1.0474,1.3074,1.1463,1.2295,0.2418,0.1291,0.3039,0.0811,0.2576,0.063,0.0539,0.1182,0.0522,coeff_1p8,"comb_1.00,1.00,1.00,1.00,1.00,1.8",IEMO
199,2.8553,80.9,2.2731,0.0266,0.5556,4.2081,65.52,3.1593,0.0104,1.0384,1.07,1.0453,1.044,0.0015,0.0034,0.0029,0.6066,0.8482,0.8183,0.0028,0.0087,0.008,coeff_1p8,"comb_1.00,1.00,1.00,1.00,1.00,1.8",MELD
199,1.0752,98.42,0.6555,0.3717,0.048,9.6772,70.61,7.537,1.006,1.1342,1.5224,1.182,1.4828,0.2989,0.1665,0.4074,0.064,0.2532,0.047,0.0561,0.1449,0.0548,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.00,1.8",IEMO
199,4.6877,80.19,4.086,0.0247,0.577,6.7131,65.4,5.6797,0.0098,1.0236,1.0679,1.044,1.0435,0.0015,0.0031,0.0027,0.6114,0.8437,0.8149,0.0027,0.0081,0.0074,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.00,1.8",MELD
199,0.9882,97.54,0.6071,0.3139,0.0672,6.3911,71.16,4.5682,0.7857,1.0372,1.2576,1.154,1.2335,0.2403,0.1332,0.3056,0.0915,0.2497,0.0662,0.0556,0.1138,0.0535,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.00,1.8",IEMO
199,3.5467,80.48,2.9545,0.0258,0.5664,5.033,65.52,3.9891,0.0101,1.0338,1.0657,1.044,1.0442,0.0014,0.0033,0.0028,0.6167,0.8437,0.8191,0.0028,0.0085,0.0078,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.00,1.8",MELD
199,1.0371,97.66,0.6223,0.347,0.0677,6.4824,71.66,4.523,0.926,1.0335,1.2739,1.1138,1.2442,0.1629,0.1538,0.3559,0.0942,0.2553,0.0686,0.0377,0.1236,0.0566,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.00,1.8",IEMO
199,3.5483,80.39,2.9541,0.0278,0.5664,5.0319,65.52,3.988,0.0111,1.0327,1.065,1.0437,1.0443,0.0013,0.0033,0.0028,0.6165,0.8438,0.8187,0.0027,0.0085,0.0078,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.00,1.8",MELD
199,0.6849,99.16,0.3684,0.2855,0.031,6.5783,71.1,4.2616,1.1003,1.2164,1.5037,1.1638,1.5941,0.3975,0.2836,0.2329,0.069,0.2522,0.0472,0.0514,0.1909,0.024,coeff_1p8,"comb_1.00,1.00,1.00,1.00,1.8,1.00",IEMO
199,2.8539,80.97,2.2728,0.026,0.5551,4.2081,65.56,3.1591,0.0101,1.0389,1.0702,1.0437,1.0453,0.0015,0.0035,0.0028,0.6067,0.848,0.818,0.0029,0.0091,0.0078,coeff_1p8,"comb_1.00,1.00,1.00,1.00,1.8,1.00",MELD
199,1.0618,98.0,0.6406,0.365,0.0562,8.0582,70.79,5.94,1.0048,1.1134,1.445,1.131,1.3032,0.1788,0.163,0.3895,0.068,0.2519,0.0646,0.0358,0.1369,0.0541,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.00,1.8",IEMO
199,4.0263,80.4,3.4299,0.0276,0.5688,5.8818,65.33,4.8427,0.0112,1.0279,1.0694,1.0416,1.0431,0.0014,0.0033,0.0028,0.6052,0.8447,0.82,0.0026,0.0084,0.0077,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.00,1.8",MELD
199,0.7057,99.33,0.3824,0.2998,0.0235,8.6077,71.35,6.0515,1.2578,1.2984,1.6077,1.1677,1.82,0.4684,0.3024,0.2706,0.0629,0.2557,0.0354,0.0489,0.2097,0.0229,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.8,1.00",IEMO
